id,first_name,last_name,age,country_name,subscription,watch_time_hours,favourite_genre,last_access
0,NA,,0,NA,Basic,370,Horror,NA
12400,NA,,71,Japan,Basic,0,NA,NA
12401,NA,,27,Brazil,Premium,222,Sci-Fi,05-Feb-25
0,NA,,0,NA,NA,683,Sci-Fi,22-Oct-24
12403,Sarah,Hernandez,0,NA,NA,611,Documentary,08-Mar-25
0,Katie,Smith,61,France,Standard,142,Action,09-Jun-24
12405,NA,,44,NA,Premium,0,Horror,NA
12406,NA,,0,Australia,Standard,450,NA,NA
12407,NA,,0,NA,Standard,832,NA,23-Dec-24
0,NA,,27,NA,Basic,608,Comedy,29-Nov-24
0,Emma,Martinez,0,Australia,Premium,222,Sci-Fi,02-Jun-24
12410,NA,,0,India,Premium,36,Documentary,NA
12411,NA,,15,Brazil,Basic,222,NA,NA
0,NA,,0,Canada,Premium,49,NA,NA
0,James,Miller,48,NA,NA,753,NA,NA
12414,Michael,Johnson,42,Canada,NA,222,Romance,03-Jul-24
0,NA,,39,NA,NA,222,Drama,NA
12416,Katie,Johnson,68,Japan,NA,222,Horror,06-Feb-25
12417,Alex,Jones,0,NA,Premium,648,Action,05-Jun-24
12418,NA,,0,NA,Basic,480,NA,NA
12419,NA,,0,Japan,Standard,0,Horror,NA
0,NA,,0,NA,Basic,222,Comedy,NA
12421,John,Williams,0,Mexico,Basic,554,Horror,12-Feb-25
12422,James,Williams,16,USA,Basic,222,Documentary,06-Jan-25
0,David,Williams,64,India,Standard,222,NA,07-Dec-24
0,NA,,32,UK,Standard,0,NA,13-Jan-25
12425,Alex,Jones,0,NA,Standard,398,NA,NA
0,Katie,Smith,80,Germany,NA,442,Documentary,12-Jan-25
5185,Alex,Hernandez,62,Germany,NA,222,NA,NA
12428,Jane,Brown,56,France,Basic,344,NA,NA
5185,Emma,Smith,0,USA,Basic,222,Romance,25-Jan-25
12430,David,Hernandez,49,India,NA,0,NA,16-Jun-24
0,Chris,Johnson,0,Japan,Standard,312,NA,NA
12432,Sarah,Garcia,0,NA,Basic,266,NA,NA
12433,Alex,Smith,32,Brazil,NA,222,NA,NA
12434,John,Brown,62,Mexico,Premium,0,Documentary,NA
12435,NA,,20,Mexico,NA,222,Drama,NA
5185,NA,,22,Mexico,Premium,816,Comedy,27-Sep-24
0,James,Davis,22,NA,Premium,69,NA,23-Feb-25
0,John,Davis,0,France,NA,0,Drama,22-Feb-25
12439,NA,,65,USA,Premium,0,NA,NA
12440,Michael,Johnson,47,NA,Standard,760,Documentary,NA
0,James,Hernandez,33,NA,NA,0,Romance,23-Jun-24
5185,NA,,0,NA,Premium,312,Drama,20-Dec-24
0,Emma,Brown,57,Australia,NA,191,Comedy,22-Oct-24
12444,NA,,27,Mexico,Premium,0,NA,NA
5185,Sarah,Brown,0,France,NA,222,NA,31-Dec-24
0,Katie,Johnson,37,UK,Standard,0,Romance,06-Jan-25
0,NA,,54,NA,Premium,0,NA,NA
12448,Katie,Davis,66,Canada,Basic,222,NA,01-Oct-24
0,Sarah,Martinez,70,Australia,Standard,705,Romance,12-Aug-24
12450,Chris,Brown,0,Canada,NA,222,Sci-Fi,NA
5185,NA,,25,NA,NA,179,NA,15-Aug-24
0,James,Miller,0,France,Basic,0,NA,22-Aug-24
0,NA,,27,Germany,NA,0,Comedy,28-Mar-24
12454,James,Garcia,60,Canada,NA,222,Romance,29-Mar-24
12455,NA,,0,Japan,Standard,672,Documentary,12-Jul-24
5185,James,Martinez,58,USA,NA,0,Documentary,17-Apr-24
5185,Michael,Smith,27,Brazil,NA,222,Romance,26-Apr-24
12458,Jane,Williams,27,NA,Premium,222,Romance,NA
12459,NA,,27,NA,NA,222,Documentary,NA
12460,James,Jones,0,NA,Basic,222,NA,20-Jul-24
12461,NA,,0,Germany,Standard,840,NA,01-Nov-24
12462,John,Garcia,0,NA,Standard,0,Drama,10-Aug-24
12463,Sarah,Miller,31,USA,NA,0,NA,29-Jan-25
12464,NA,,0,UK,Standard,0,NA,06-Feb-25
12465,Michael,Jones,19,NA,Basic,415,Sci-Fi,NA
12466,Alex,Davis,52,Germany,Premium,745,Action,NA
0,NA,,27,France,Standard,0,Sci-Fi,11-Aug-24
0,Sarah,Martinez,0,Mexico,Premium,222,NA,09-Jun-24
0,Alex,Miller,70,NA,NA,605,NA,NA
0,Emma,Davis,0,Japan,Standard,613,NA,31-Jul-24
12471,Katie,Garcia,0,USA,Standard,0,NA,NA
12472,Sarah,Brown,0,Canada,Standard,0,NA,26-Jul-24
0,NA,,0,NA,Standard,283,Romance,08-Mar-24
5185,James,Smith,0,Japan,Premium,0,NA,NA
0,NA,,57,Brazil,Standard,657,Comedy,NA
0,NA,,18,Mexico,NA,335,Horror,15-Jul-24
0,Michael,Martinez,0,USA,Basic,0,Drama,NA
12478,Chris,Hernandez,59,Australia,NA,0,NA,NA
0,John,Hernandez,0,NA,NA,222,NA,NA
0,Emma,Williams,21,NA,NA,222,Action,NA
0,NA,,16,NA,Standard,530,Drama,08-Apr-24
5185,James,Davis,0,Canada,Premium,0,Comedy,14-Oct-24
12483,David,Jones,0,NA,Basic,0,NA,NA
12484,NA,,0,UK,Basic,0,NA,22-Feb-25
12485,NA,,0,Canada,Basic,0,NA,NA
12486,Alex,Smith,0,NA,NA,850,Documentary,05-Dec-24
0,Jane,Johnson,80,USA,Basic,26,NA,31-Mar-24
12488,Sarah,Johnson,0,NA,NA,222,NA,10-Apr-24
12489,Sarah,Davis,59,NA,Standard,104,Romance,02-Apr-24
12490,NA,,28,India,Standard,534,Comedy,NA
0,NA,,77,UK,Basic,437,Documentary,16-Feb-25
0,Sarah,Garcia,0,Japan,NA,222,Horror,17-Apr-24
12493,NA,,0,Mexico,Standard,0,Horror,09-Dec-24
0,Jane,Miller,34,Japan,NA,66,NA,21-Aug-24
0,NA,,34,Canada,NA,0,NA,14-Jul-24
12496,Alex,Johnson,0,Germany,Standard,242,Comedy,NA
5185,Katie,Brown,0,Canada,Premium,531,NA,25-Aug-24
0,Sarah,Williams,0,NA,Premium,633,Sci-Fi,NA
0,Alex,Johnson,0,Canada,NA,0,Comedy,25-Jul-24
0,John,Johnson,0,Japan,Premium,697,Drama,16-Dec-24
12501,NA,,56,France,Basic,378,Sci-Fi,25-Jul-24
0,NA,,0,NA,Premium,222,NA,NA
12503,NA,,0,Japan,NA,222,Documentary,03-Sep-24
12504,NA,,13,NA,Standard,466,NA,NA
12505,David,Johnson,19,UK,Premium,689,Horror,03-Jan-25
12506,Sarah,Garcia,69,France,Standard,222,Action,NA
5185,NA,,0,France,NA,297,NA,NA
12508,NA,,0,Japan,NA,193,Horror,11-Jan-25
12509,Jane,Williams,71,Brazil,Basic,0,Horror,NA
12510,Jane,Brown,28,USA,NA,305,Romance,24-Sep-24
0,Emma,Garcia,27,Australia,NA,0,Romance,03-Dec-24
12512,NA,,55,NA,NA,211,Romance,03-Dec-24
12513,Michael,Smith,15,Japan,Standard,387,NA,NA
0,NA,,19,India,Premium,0,Sci-Fi,11-Apr-24
12515,Alex,Johnson,27,India,NA,463,Action,28-Jul-24
12516,Katie,Williams,0,NA,NA,222,Drama,NA
0,Katie,Jones,0,Mexico,NA,0,NA,08-Feb-25
12518,NA,,0,Canada,Basic,222,Documentary,NA
5185,NA,,27,India,NA,121,Horror,23-Sep-24
0,Sarah,Martinez,49,NA,Basic,0,Romance,26-Mar-24
12521,Chris,Smith,27,France,Basic,0,Horror,NA
0,NA,,0,Canada,Premium,660,Comedy,13-Jul-24
0,Chris,Smith,61,NA,Premium,0,NA,19-Nov-24
0,NA,,48,Germany,NA,0,Action,16-Oct-24
5185,David,Williams,0,Canada,Premium,0,NA,18-May-24
0,James,Garcia,72,Canada,NA,222,Action,NA
0,NA,,31,France,Standard,222,NA,NA
12528,NA,,35,NA,NA,378,Action,10-Jul-24
12529,NA,,51,India,Premium,0,NA,NA
0,Jane,Johnson,0,NA,NA,221,Romance,NA
0,Alex,Miller,50,NA,Premium,0,NA,NA
12532,John,Jones,0,Germany,Standard,0,Documentary,NA
0,NA,,32,France,Premium,0,NA,NA
12534,NA,,63,Brazil,NA,222,NA,09-May-24
12535,NA,,27,NA,NA,812,Documentary,16-Oct-24
5185,Jane,Garcia,0,Canada,Standard,0,Comedy,03-Jul-24
12537,James,Miller,0,Germany,NA,336,Action,NA
5185,NA,,0,NA,NA,0,Romance,NA
12539,Katie,Jones,58,UK,Standard,216,NA,21-Jul-24
0,James,Garcia,44,Mexico,Standard,0,Romance,28-Jun-24
0,NA,,0,Brazil,NA,222,Documentary,NA
0,Sarah,Smith,0,USA,Standard,464,NA,21-Nov-24
12543,Jane,Smith,55,France,Standard,795,NA,02-Mar-25
0,NA,,27,NA,NA,434,Sci-Fi,NA
12545,James,Hernandez,0,UK,Standard,479,Sci-Fi,27-Jun-24
12546,Alex,Miller,27,NA,NA,468,Action,NA
0,Michael,Williams,72,Canada,Standard,0,Romance,NA
12548,James,Garcia,69,NA,Standard,0,Drama,NA
12549,NA,,57,India,Basic,0,NA,21-Mar-24
12550,David,Miller,0,NA,NA,22,Drama,13-Jun-24
12551,Sarah,Garcia,69,NA,Standard,0,NA,NA
12552,Katie,Garcia,27,NA,Basic,222,NA,NA
0,NA,,0,UK,Standard,386,Horror,18-May-24
12554,Katie,Brown,24,India,Basic,0,Documentary,18-Jun-24
12555,Jane,Garcia,71,Brazil,NA,222,Comedy,NA
12556,Emma,Jones,41,Germany,NA,0,Sci-Fi,NA
12557,Sarah,Miller,0,Germany,Basic,21,Sci-Fi,NA
12558,John,Davis,0,NA,Basic,0,Action,20-Aug-24
0,Alex,Miller,0,NA,Premium,0,NA,NA
0,NA,,44,Australia,NA,188,Horror,10-Oct-24
12561,Michael,Martinez,0,India,Premium,12,Comedy,24-Apr-24
12562,Jane,Brown,0,Australia,Basic,0,Action,30-Jan-25
12563,NA,,0,Australia,Premium,387,Action,NA
12564,Chris,Williams,63,Canada,Standard,0,Action,03-Aug-24
12565,NA,,47,Canada,Standard,452,Drama,NA
12566,NA,,0,NA,Premium,760,Sci-Fi,05-Jul-24
12567,Katie,Smith,67,USA,Premium,0,NA,11-Sep-24
12568,Jane,Smith,0,Canada,NA,222,Action,14-Mar-24
12569,John,Johnson,27,NA,NA,222,Romance,15-Feb-25
0,NA,,27,Mexico,Basic,0,Drama,21-Jun-24
0,NA,,64,USA,NA,373,Action,03-Apr-24
0,NA,,0,USA,Premium,0,Action,NA
12573,John,Williams,66,NA,NA,0,Drama,NA
5185,NA,,0,UK,NA,222,Comedy,18-Apr-24
0,Chris,Williams,0,NA,Premium,211,Action,02-Nov-24
12576,Michael,Williams,0,Australia,NA,0,Horror,02-Sep-24
0,NA,,0,India,Standard,782,NA,NA
0,James,Martinez,25,Brazil,Basic,370,Romance,28-May-24
12579,NA,,34,NA,Standard,691,NA,23-Jan-25
12580,John,Smith,62,France,Premium,222,Action,02-Jan-25
12581,Alex,Miller,0,Canada,Basic,222,NA,NA
5185,NA,,70,USA,Standard,639,Sci-Fi,NA
12583,Sarah,Hernandez,52,NA,NA,826,Documentary,NA
0,Michael,Hernandez,73,UK,Premium,0,NA,NA
12585,Sarah,Martinez,52,Australia,Premium,324,NA,26-Nov-24
12586,Jane,Garcia,53,Brazil,Basic,116,Sci-Fi,01-Nov-24
12587,NA,,64,USA,Standard,0,NA,31-Aug-24
0,NA,,59,NA,NA,222,NA,NA
5185,NA,,54,UK,Basic,222,Documentary,NA
12590,Michael,Hernandez,48,NA,Basic,121,NA,25-Oct-24
12591,NA,,0,Brazil,NA,222,Horror,NA
0,NA,,69,Germany,Standard,847,Sci-Fi,05-Sep-24
0,John,Jones,29,NA,Standard,134,Action,02-Mar-25
12594,Emma,Jones,29,Canada,Standard,0,NA,NA
0,Alex,Miller,42,USA,Basic,581,Action,13-Aug-24
0,Jane,Smith,80,Australia,NA,222,NA,28-Mar-24
0,NA,,25,UK,Standard,0,Comedy,19-Dec-24
12598,Sarah,Williams,0,NA,Premium,0,NA,NA
12599,NA,,59,NA,Basic,0,NA,22-Jul-24
12600,Katie,Davis,0,Canada,Premium,222,Drama,16-May-24
0,NA,,0,NA,Premium,0,Horror,22-Mar-24
0,NA,,0,Mexico,Basic,0,Documentary,13-Nov-24
12603,NA,,44,Australia,Standard,2,Sci-Fi,24-Jun-24
5185,James,Hernandez,67,NA,Standard,342,Documentary,NA
12605,NA,,30,NA,Premium,0,Romance,25-Dec-24
12606,John,Garcia,27,Japan,NA,489,Romance,17-Oct-24
12607,Emma,Smith,27,NA,Standard,0,NA,23-Apr-24
5185,John,Brown,0,NA,NA,222,NA,09-Aug-24
0,NA,,75,USA,NA,222,NA,NA
5185,NA,,0,USA,NA,210,Romance,23-Feb-25
0,NA,,0,NA,Basic,222,Sci-Fi,29-Sep-24
12612,Katie,Hernandez,18,NA,Basic,0,NA,NA
12613,Alex,Garcia,27,NA,Premium,222,Sci-Fi,15-Jan-25
0,John,Miller,14,Australia,NA,735,Horror,NA
0,NA,,0,UK,Premium,0,Horror,29-Dec-24
12616,James,Davis,0,Japan,NA,0,Documentary,NA
0,Sarah,Miller,0,NA,Basic,0,Comedy,NA
12618,NA,,71,NA,NA,613,NA,02-Aug-24
12619,NA,,0,NA,NA,0,NA,16-Jul-24
0,James,Miller,27,NA,Standard,0,Documentary,21-Apr-24
12621,Sarah,Jones,43,NA,Basic,222,Horror,12-Oct-24
0,Katie,Hernandez,0,Canada,Basic,187,Comedy,12-May-24
5185,David,Brown,0,France,Premium,222,Horror,NA
0,Alex,Williams,27,Japan,NA,0,Horror,NA
0,NA,,17,Brazil,NA,0,Romance,NA
0,NA,,65,NA,NA,0,Comedy,14-Jun-24
0,Chris,Davis,22,USA,Basic,0,NA,18-Aug-24
0,Katie,Hernandez,0,Brazil,Basic,146,NA,NA
12629,NA,,22,Mexico,NA,138,Drama,24-Oct-24
0,Michael,Jones,29,Mexico,NA,0,NA,25-Jan-25
12631,Chris,Martinez,0,Germany,NA,175,NA,08-Apr-24
0,Chris,Martinez,0,NA,Basic,0,Romance,NA
0,NA,,45,Brazil,Standard,690,NA,30-May-24
12634,NA,,39,NA,Basic,199,NA,NA
12635,NA,,18,NA,Premium,0,Drama,NA
0,David,Garcia,27,USA,Basic,0,NA,08-Apr-24
5185,NA,,0,NA,NA,570,Drama,NA
0,David,Brown,0,NA,Premium,401,Horror,13-Jul-24
12639,John,Martinez,65,NA,Premium,222,Drama,NA
12640,Katie,Davis,0,Mexico,NA,0,NA,08-Mar-25
0,Michael,Brown,46,Germany,NA,0,NA,28-Mar-24
12642,NA,,0,Mexico,Premium,0,NA,NA
0,John,Johnson,77,NA,Standard,0,NA,07-Jan-25
12644,Emma,Smith,20,NA,NA,486,NA,08-May-24
12645,Jane,Williams,27,NA,Basic,222,Drama,NA
12646,Jane,Hernandez,0,NA,NA,701,Horror,NA
12647,Katie,Davis,77,Germany,Standard,0,Horror,24-Apr-24
12648,Katie,Garcia,0,Brazil,Basic,314,Horror,NA
12649,Jane,Williams,27,USA,Basic,0,Drama,09-May-24
0,NA,,0,Australia,Premium,792,NA,25-Nov-24
0,NA,,43,Mexico,Basic,222,Comedy,15-Mar-24
12652,James,Brown,0,NA,Standard,549,NA,NA
5185,NA,,19,NA,Basic,0,Sci-Fi,08-Jul-24
0,Michael,Martinez,26,NA,Basic,331,Horror,NA
0,Sarah,Miller,72,NA,Standard,751,NA,NA
12656,NA,,26,NA,NA,0,NA,26-Aug-24
12657,NA,,0,USA,NA,0,NA,30-Sep-24
12658,NA,,0,Canada,Basic,0,NA,24-Sep-24
12659,Katie,Martinez,0,Canada,Basic,698,NA,NA
5185,Katie,Smith,50,NA,NA,401,Comedy,06-Aug-24
12661,NA,,74,Mexico,Premium,222,NA,02-May-24
12662,James,Hernandez,23,Japan,Premium,275,Romance,14-Aug-24
12663,NA,,27,NA,Basic,0,Action,15-Mar-24
0,NA,,0,France,Basic,0,NA,05-Sep-24
0,Chris,Jones,0,USA,Standard,222,NA,NA
0,Katie,Brown,0,NA,Standard,0,NA,08-Sep-24
12667,James,Williams,45,NA,Basic,654,NA,NA
12668,Michael,Johnson,27,NA,Standard,123,NA,11-Apr-24
5185,NA,,27,Australia,Premium,0,Drama,27-Apr-24
0,Chris,Miller,0,NA,NA,0,Sci-Fi,21-Mar-24
12671,James,Hernandez,64,Australia,Basic,676,Romance,06-Oct-24
5185,James,Hernandez,0,NA,Premium,474,Romance,NA
5185,Katie,Davis,0,UK,Standard,0,Romance,NA
0,David,Jones,45,Australia,NA,222,Comedy,07-Nov-24
0,NA,,22,Japan,Basic,0,Action,NA
0,David,Hernandez,44,NA,Premium,712,Romance,29-Jan-25
0,NA,,0,India,Standard,222,NA,09-Nov-24
0,NA,,0,NA,Standard,0,NA,16-Sep-24
0,NA,,21,NA,NA,0,Horror,01-Jun-24
12680,James,Smith,0,NA,NA,403,Sci-Fi,21-Jun-24
12681,Alex,Williams,27,NA,Standard,529,Documentary,25-Sep-24
0,NA,,0,NA,NA,222,NA,NA
12683,Michael,Smith,72,Germany,Premium,0,NA,24-Feb-25
0,Jane,Brown,24,NA,Premium,222,Comedy,12-Apr-24
5185,NA,,0,Australia,NA,0,NA,10-Oct-24
0,NA,,49,France,Basic,712,Romance,NA
12687,Jane,Hernandez,0,NA,Premium,0,Sci-Fi,11-Nov-24
5185,Jane,Hernandez,0,NA,NA,0,NA,21-Nov-24
0,NA,,59,Germany,NA,0,NA,15-Feb-25
12690,James,Smith,21,Japan,NA,0,Drama,NA
12691,David,Miller,0,NA,Standard,542,Romance,08-Mar-24
12692,Emma,Martinez,0,USA,Basic,505,Documentary,NA
0,James,Smith,51,Germany,Standard,0,Sci-Fi,NA
0,Emma,Hernandez,63,France,Standard,782,Drama,NA
5185,NA,,27,NA,NA,406,Action,12-Apr-24
5185,David,Brown,0,NA,NA,0,Action,NA
12697,Katie,Johnson,0,France,Premium,597,NA,NA
12698,Katie,Brown,20,UK,Basic,441,Comedy,05-Oct-24
0,NA,,0,Australia,Basic,0,NA,17-Sep-24
0,David,Miller,48,India,NA,420,Romance,16-May-24
5185,NA,,76,USA,Basic,508,NA,NA
12702,NA,,0,Germany,Basic,0,NA,28-Jan-25
0,NA,,41,Germany,Standard,0,NA,NA
0,Chris,Garcia,67,UK,NA,0,Horror,21-Oct-24
5185,Michael,Miller,48,Brazil,Standard,0,NA,04-Apr-24
12706,Katie,Martinez,0,NA,NA,0,NA,NA
12707,Alex,Johnson,65,NA,Premium,0,Romance,13-Sep-24
12708,Katie,Smith,71,NA,Basic,0,NA,NA
0,Alex,Smith,0,Australia,NA,616,NA,NA
0,NA,,64,Australia,Premium,222,Horror,17-Dec-24
12711,David,Smith,42,Japan,Basic,0,NA,05-Feb-25
12712,David,Williams,27,Mexico,Standard,0,NA,15-Feb-25
5185,Jane,Brown,0,NA,NA,0,Documentary,24-Dec-24
0,Katie,Garcia,0,NA,NA,0,NA,NA
12715,NA,,54,Brazil,Standard,205,NA,16-Nov-24
12716,Sarah,Davis,65,India,Basic,289,Romance,NA
12717,Chris,Miller,0,Brazil,Standard,0,Romance,10-Oct-24
5185,Emma,Jones,17,Australia,NA,76,Drama,04-Oct-24
0,Alex,Davis,0,NA,Standard,677,Drama,01-Sep-24
0,Alex,Garcia,27,Australia,NA,588,NA,NA
12721,Michael,Williams,18,Brazil,Standard,262,NA,01-Aug-24
12722,Katie,Johnson,0,France,Standard,566,Sci-Fi,21-Sep-24
12723,NA,,0,USA,Premium,405,NA,26-Dec-24
12724,NA,,0,USA,Basic,388,NA,23-Jan-25
12725,John,Hernandez,61,Japan,NA,313,NA,30-Dec-24
0,Jane,Brown,0,NA,NA,0,Comedy,09-May-24
12727,John,Davis,0,UK,NA,0,Romance,19-Aug-24
12728,NA,,0,NA,NA,0,NA,22-Mar-24
12729,NA,,27,Japan,NA,563,Action,NA
5185,NA,,45,India,Premium,801,NA,03-Jun-24
0,Michael,Hernandez,0,Canada,Premium,179,NA,NA
12732,NA,,23,NA,NA,222,NA,NA
12733,NA,,24,Canada,Premium,0,NA,NA
12734,David,Hernandez,0,NA,NA,162,Sci-Fi,NA
12735,NA,,67,Australia,Basic,0,NA,31-Dec-24
0,NA,,39,Germany,Basic,222,Documentary,11-Apr-24
12737,NA,,27,NA,Standard,335,Romance,NA
0,NA,,77,Mexico,Premium,585,Romance,02-May-24
0,NA,,27,NA,Standard,222,Comedy,15-Feb-25
12740,Michael,Hernandez,79,USA,Basic,701,NA,04-Dec-24
0,NA,,0,France,Basic,0,NA,22-Nov-24
0,NA,,75,Germany,Standard,0,Action,27-Oct-24
12743,Jane,Jones,41,Mexico,Premium,222,NA,NA
0,Katie,Davis,53,UK,Basic,222,Comedy,NA
12745,Michael,Martinez,64,Germany,Standard,222,NA,22-Apr-24
0,NA,,62,India,Standard,842,NA,27-Feb-25
0,NA,,27,NA,NA,222,NA,28-Jun-24
0,Jane,Martinez,17,USA,NA,0,Romance,NA
12749,NA,,41,Japan,Basic,222,Action,NA
5185,NA,,22,Canada,NA,318,Horror,26-Feb-25
12751,Sarah,Hernandez,25,Mexico,Basic,125,Action,NA
12752,Michael,Davis,42,NA,Premium,0,NA,19-Jun-24
0,Katie,Johnson,0,India,Premium,0,Horror,07-Dec-24
12754,NA,,25,NA,Basic,249,Documentary,NA
5185,Michael,Smith,35,NA,Basic,0,Sci-Fi,NA
0,NA,,0,India,NA,222,NA,18-Oct-24
12757,John,Martinez,0,France,NA,0,NA,NA
0,Jane,Martinez,15,NA,Standard,665,Action,NA
12759,Emma,Smith,43,NA,Basic,540,Horror,NA
12760,NA,,27,UK,Standard,222,NA,11-May-24
12761,Sarah,Miller,0,France,Basic,429,Action,18-May-24
12762,John,Johnson,35,Australia,NA,384,NA,NA
5185,NA,,0,NA,NA,432,Drama,17-Nov-24
12764,NA,,16,NA,NA,0,NA,NA
5185,NA,,0,Canada,Basic,0,Documentary,12-Aug-24
12766,Emma,Brown,37,NA,Basic,673,NA,13-Sep-24
12767,Emma,Smith,25,Germany,Basic,56,Action,NA
0,NA,,77,UK,NA,271,Action,NA
0,Michael,Garcia,27,India,NA,130,NA,18-Mar-24
0,James,Smith,60,NA,Basic,0,Documentary,21-Jun-24
0,NA,,0,NA,Premium,222,Horror,09-Apr-24
0,NA,,0,Germany,NA,222,NA,NA
12773,Sarah,Brown,0,Mexico,Premium,850,NA,15-Mar-24
12774,NA,,0,NA,Basic,0,NA,NA
0,Katie,Johnson,79,Canada,NA,162,NA,24-Aug-24
12776,Alex,Brown,24,NA,Standard,501,NA,03-Mar-25
12777,NA,,46,Mexico,Basic,0,Sci-Fi,09-May-24
0,Chris,Smith,0,NA,Basic,0,Drama,16-Sep-24
12779,Emma,Garcia,60,Australia,NA,222,NA,03-Jun-24
0,NA,,47,Japan,Basic,0,Drama,09-Oct-24
12781,NA,,49,NA,NA,0,Comedy,25-Oct-24
0,NA,,60,NA,NA,7,NA,03-May-24
12783,James,Brown,30,India,Standard,222,Comedy,19-Dec-24
0,Jane,Jones,0,Germany,Standard,190,Horror,NA
5185,John,Garcia,0,NA,NA,0,Romance,NA
12786,Michael,Garcia,0,NA,Basic,0,NA,24-Aug-24
0,NA,,42,NA,Basic,633,Documentary,06-Mar-25
0,Katie,Martinez,0,NA,NA,0,NA,02-May-24
5185,Alex,Brown,27,NA,NA,0,Documentary,08-Sep-24
12790,NA,,0,NA,NA,334,Action,30-Jan-25
5185,NA,,52,Australia,Basic,0,NA,NA
12792,NA,,27,Australia,NA,0,NA,02-Oct-24
12793,Chris,Miller,68,NA,Basic,222,Romance,14-Oct-24
0,NA,,74,Australia,NA,0,Romance,12-Nov-24
0,Alex,Williams,52,NA,Standard,0,Sci-Fi,30-Jul-24
12796,James,Jones,0,UK,NA,564,Comedy,02-Apr-24
12797,Chris,Williams,0,France,NA,222,NA,09-May-24
0,David,Garcia,0,Japan,Basic,671,NA,12-Mar-24
12799,John,Jones,80,NA,Standard,623,NA,NA
5185,NA,,21,NA,NA,0,Action,25-Nov-24
12801,John,Martinez,0,Germany,Standard,0,NA,04-May-24
0,Katie,Garcia,0,France,NA,0,NA,20-Jun-24
5185,John,Martinez,70,India,NA,0,Horror,NA
0,Sarah,Johnson,22,Mexico,Standard,326,NA,30-Dec-24
12805,NA,,0,Canada,NA,460,Action,NA
12806,James,Garcia,0,France,Basic,222,NA,NA
0,NA,,74,Japan,Standard,347,NA,12-Oct-24
5185,Michael,Brown,0,NA,Premium,0,NA,NA
0,NA,,0,NA,NA,222,Romance,NA
0,Michael,Martinez,0,NA,NA,0,NA,22-Feb-25
0,John,Johnson,66,Australia,NA,0,NA,25-Apr-24
12812,NA,,27,Canada,NA,0,Documentary,NA
12813,Emma,Williams,80,NA,NA,222,Horror,06-Nov-24
12814,John,Hernandez,47,NA,Standard,222,NA,27-Feb-25
0,John,Johnson,0,NA,NA,0,Documentary,05-Apr-24
12816,James,Johnson,0,Mexico,Standard,502,Drama,NA
12817,NA,,35,Germany,NA,0,Sci-Fi,NA
0,Jane,Johnson,36,Brazil,Standard,222,NA,06-Jul-24
5185,NA,,0,India,NA,248,NA,19-Jun-24
12820,NA,,17,NA,Premium,0,NA,21-Jul-24
0,Michael,Brown,0,Germany,Basic,222,Comedy,NA
5185,Michael,Davis,0,UK,Standard,0,Documentary,29-Oct-24
5185,NA,,41,Mexico,NA,0,Sci-Fi,24-Jan-25
12824,Chris,Smith,14,NA,Standard,12,Action,21-Nov-24
12825,NA,,76,Mexico,NA,222,NA,25-Nov-24
12826,Alex,Smith,35,Canada,Basic,0,NA,16-Aug-24
12827,David,Williams,0,Brazil,NA,751,Action,04-Jan-25
0,NA,,0,NA,Basic,222,NA,11-Jun-24
0,John,Williams,39,India,NA,222,Romance,24-Apr-24
0,Chris,Garcia,49,Brazil,NA,216,Horror,02-Jan-25
12831,NA,,27,NA,Basic,0,Horror,29-Nov-24
0,NA,,0,NA,NA,222,Horror,05-Sep-24
0,John,Johnson,35,France,Premium,122,NA,31-May-24
12834,NA,,36,NA,Standard,31,Sci-Fi,NA
0,NA,,0,India,Basic,539,Comedy,02-Aug-24
0,NA,,0,Germany,Premium,795,Comedy,28-Sep-24
5185,NA,,63,NA,Basic,0,Sci-Fi,23-Aug-24
5185,NA,,0,Canada,Premium,0,Documentary,29-May-24
0,NA,,29,NA,Premium,0,Comedy,15-Jun-24
0,Jane,Johnson,0,India,Standard,0,Documentary,NA
0,Jane,Miller,70,France,Basic,77,Romance,NA
12842,NA,,0,NA,Standard,222,NA,25-Mar-24
12843,NA,,0,NA,Standard,0,NA,14-Aug-24
12844,Sarah,Brown,19,NA,NA,487,Action,29-Oct-24
12845,NA,,80,Australia,Basic,769,Action,19-Aug-24
12846,Chris,Martinez,56,USA,Basic,222,Comedy,NA
0,Chris,Miller,37,Brazil,Basic,678,Horror,NA
0,James,Miller,0,Japan,NA,0,NA,28-Aug-24
12849,Emma,Brown,62,Canada,Standard,276,Documentary,NA
0,NA,,27,India,NA,353,Horror,01-Dec-24
12851,Alex,Williams,0,Japan,NA,75,Documentary,20-Jun-24
12852,NA,,20,France,NA,0,NA,10-Oct-24
12853,NA,,0,India,NA,222,Documentary,05-Sep-24
12854,NA,,46,NA,NA,0,Comedy,30-Mar-24
12855,Emma,Williams,25,NA,Standard,750,Action,15-Dec-24
12856,NA,,0,Mexico,Premium,181,Drama,NA
12857,Emma,Davis,31,UK,Basic,181,Documentary,12-Aug-24
12858,James,Davis,27,NA,Basic,351,NA,NA
12859,Jane,Hernandez,28,NA,NA,0,Comedy,NA
12860,Katie,Brown,0,UK,Standard,120,Romance,NA
12861,Sarah,Johnson,33,Canada,Premium,844,Documentary,NA
0,NA,,26,Brazil,Standard,0,NA,NA
12863,NA,,42,Canada,NA,0,NA,18-Nov-24
